model,part_id,horizon,target_month,prediction,lower,upper,fallback_level,origin_month,part_name,project,project_code,vendor,vendor_code,vendor_origin,category,category_code,oem,is_anomaly_part
xgboost,KYL-ITR-00439,5,2026-11-01,1753.8951651692391,1641.267907022558,1863.091571138937,,2026-06-01,Interior Trim A16 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
xgboost,KYL-LGT-00050,5,2026-11-01,5678.421174424887,5313.77850924266,6031.956092670469,,2026-06-01,Lighting B04 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
xgboost,KYL-LGT-00110,5,2026-11-01,3420.6436110985283,3200.9852651119168,3633.6107233028238,,2026-06-01,Lighting A02 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
xgboost,KYL-LGT-00170,5,2026-11-01,3093.298651549816,2894.660926404331,3285.885473184369,,2026-06-01,Lighting A33 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
xgboost,KYL-LGT-00230,5,2026-11-01,8032.691858563423,7516.868520011788,8532.802183648071,,2026-06-01,Lighting A35 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
xgboost,KYL-LGT-00290,5,2026-11-01,7035.397305879593,6583.615737477066,7473.416701580942,,2026-06-01,Lighting C03 - SKODA Kylaq (Varroc Engineering),SKODA Kylaq,KYL,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
xgboost,KYL-LGT-00350,5,2026-11-01,6812.046636004448,6374.607642946688,7236.160359972597,,2026-06-01,Lighting B38 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,Lighting,LGT,SKODA,False
xgboost,KYL-LGT-00410,5,2026-11-01,8744.921216197014,8183.361712043883,9289.374491546987,,2026-06-01,Lighting C39 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
xgboost,KYL-LGT-00469,5,2026-11-01,3518.4946627664563,3292.5527623947314,3737.5539196865175,,2026-06-01,Lighting B22 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
xgboost,KYL-PWT-00032,5,2026-11-01,17094.442428004742,15996.714229394483,18158.731623997774,,2026-06-01,Powertrain C08 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,Powertrain,PWT,SKODA,False
xgboost,KYL-PWT-00092,5,2026-11-01,6040.309551066161,5652.42804218011,6416.375411226748,,2026-06-01,Powertrain C26 - SKODA Kylaq (Endurance Technologies),SKODA Kylaq,KYL,Endurance Technologies,END,domestic,Powertrain,PWT,SKODA,False
xgboost,KYL-PWT-00152,5,2026-11-01,7523.951780503989,7040.797441353828,7992.388269432372,,2026-06-01,Powertrain C16 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,Powertrain,PWT,SKODA,False
xgboost,KYL-PWT-00212,5,2026-11-01,7541.453169753551,7057.174970110425,8010.979284130183,,2026-06-01,Powertrain B36 - SKODA Kylaq (Sona BLW),SKODA Kylaq,KYL,Sona BLW,SNA,domestic,Powertrain,PWT,SKODA,False
xgboost,KYL-PWT-00272,5,2026-11-01,8047.141718330384,7530.3904747827855,8548.15168256374,,2026-06-01,Powertrain A30 - SKODA Kylaq (Endurance Technologies),SKODA Kylaq,KYL,Endurance Technologies,END,domestic,Powertrain,PWT,SKODA,False
xgboost,KYL-PWT-00332,5,2026-11-01,11091.6904408288,10379.431973292765,11782.252086883676,,2026-06-01,Powertrain B06 - SKODA Kylaq (Sona BLW),SKODA Kylaq,KYL,Sona BLW,SNA,domestic,Powertrain,PWT,SKODA,False
xgboost,KYL-PWT-00392,5,2026-11-01,14869.472152009606,13914.62153617609,15795.236102963474,,2026-06-01,Powertrain B25 - SKODA Kylaq (Sona BLW),SKODA Kylaq,KYL,Sona BLW,SNA,domestic,Powertrain,PWT,SKODA,False
xgboost,KYL-PWT-00451,5,2026-11-01,6247.150370100737,5845.986474226391,6636.094009101786,,2026-06-01,Powertrain B14 - SKODA Kylaq (Sona BLW),SKODA Kylaq,KYL,Sona BLW,SNA,domestic,Powertrain,PWT,SKODA,False
xgboost,KYL-SNS-00056,5,2026-11-01,1953.0579289674758,1827.6413340023958,2074.654082904813,,2026-06-01,Sensors C06 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,Sensors,SNS,SKODA,False
xgboost,KYL-SNS-00116,5,2026-11-01,1701.5076993966102,1592.2445286528696,1807.442494812932,,2026-06-01,Sensors B10 - SKODA Kylaq (Denso India),SKODA Kylaq,KYL,Denso India,DNS,international,Sensors,SNS,SKODA,False
xgboost,KYL-SNS-00176,5,2026-11-01,3337.727848992348,3123.393980277022,3545.5326781822196,,2026-06-01,Sensors C26 - SKODA Kylaq (Continental India),SKODA Kylaq,KYL,Continental India,CNT,international,Sensors,SNS,SKODA,False
xgboost,KYL-SNS-00236,5,2026-11-01,1778.8894405585527,1664.657162475466,1889.6419743382423,,2026-06-01,Sensors A15 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,Sensors,SNS,SKODA,False
xgboost,KYL-SNS-00296,5,2026-11-01,3404.990484577417,3186.3373119651933,3616.983043004361,,2026-06-01,Sensors C08 - SKODA Kylaq (Denso India),SKODA Kylaq,KYL,Denso India,DNS,international,Sensors,SNS,SKODA,False
xgboost,KYL-SNS-00356,5,2026-11-01,3432.1246922779083,3211.729082902086,3645.8066093498674,,2026-06-01,Sensors A03 - SKODA Kylaq (Aptiv India),SKODA Kylaq,KYL,Aptiv India,APT,international,Sensors,SNS,SKODA,False
xgboost,KYL-SNS-00416,5,2026-11-01,2635.573199491501,2466.3285439393767,2799.6623233854934,,2026-06-01,Sensors A14 - SKODA Kylaq (Bosch India),SKODA Kylaq,KYL,Bosch India,BSH,international,Sensors,SNS,SKODA,False
xgboost,KYL-SNS-00475,5,2026-11-01,1602.8667535519598,1499.9378606442642,1702.660225939634,,2026-06-01,Sensors B03 - SKODA Kylaq (Bosch India),SKODA Kylaq,KYL,Bosch India,BSH,international,Sensors,SNS,SKODA,False
xgboost,SLV-BDY-00007,5,2026-11-01,1183.677593512535,1107.6671428684597,1257.3726133776236,,2026-06-01,Body Stampings B25 - SKODA Slavia (Endurance Technologies),SKODA Slavia,SLV,Endurance Technologies,END,domestic,Body Stampings,BDY,SKODA,False
xgboost,SLV-BDY-00067,5,2026-11-01,783.358935725689,733.0551485737509,832.1303686278595,,2026-06-01,Body Stampings B01 - SKODA Slavia (Endurance Technologies),SKODA Slavia,SLV,Endurance Technologies,END,domestic,Body Stampings,BDY,SKODA,False
xgboost,SLV-BDY-00127,5,2026-11-01,678.8547741508485,635.2617741752672,721.1198439137215,,2026-06-01,Body Stampings B17 - SKODA Slavia (Sandhar Technologies),SKODA Slavia,SLV,Sandhar Technologies,SND,domestic,Body Stampings,BDY,SKODA,False
xgboost,SLV-BDY-00187,5,2026-11-01,560.2252640485763,524.2501175932274,595.1045353883924,,2026-06-01,Body Stampings B02 - SKODA Slavia (JBM Auto),SKODA Slavia,SLV,JBM Auto,JBM,domestic,Body Stampings,BDY,SKODA,False
xgboost,SLV-BDY-00247,5,2026-11-01,1105.4166598677637,1034.4317743495033,1174.2392034004272,,2026-06-01,Body Stampings B07 - SKODA Slavia (Endurance Technologies),SKODA Slavia,SLV,Endurance Technologies,END,domestic,Body Stampings,BDY,SKODA,False
xgboost,SLV-BDY-00307,5,2026-11-01,1280.5144957470893,1198.2856148326712,1360.238520024327,,2026-06-01,Body Stampings B12 - SKODA Slavia (Sandhar Technologies),SKODA Slavia,SLV,Sandhar Technologies,SND,domestic,Body Stampings,BDY,SKODA,False
xgboost,SLV-BDY-00367,5,2026-11-01,1740.1739876270294,1628.427841781592,1848.5161217434056,,2026-06-01,Body Stampings C20 - SKODA Slavia (Bharat Forge),SKODA Slavia,SLV,Bharat Forge,BFL,domestic,Body Stampings,BDY,SKODA,False
xgboost,SLV-BDY-00427,5,2026-11-01,987.5805867362022,924.1626037849485,1049.066730730808,,2026-06-01,Body Stampings A25 - SKODA Slavia (JBM Auto),SKODA Slavia,SLV,JBM Auto,JBM,domestic,Body Stampings,BDY,SKODA,False
xgboost,SLV-BRK-00025,5,2026-11-01,2926.904639894962,2738.951989705428,3109.1318753875253,,2026-06-01,Braking C18 - SKODA Slavia (Endurance Technologies),SKODA Slavia,SLV,Endurance Technologies,END,domestic,Braking,BRK,SKODA,False
xgboost,SLV-BRK-00085,5,2026-11-01,2327.688911616802,2178.2152001087734,2472.6093540763986,,2026-06-01,Braking B24 - SKODA Slavia (Continental India),SKODA Slavia,SLV,Continental India,CNT,international,Braking,BRK,SKODA,False
xgboost,SLV-BRK-00145,5,2026-11-01,3821.9075815773012,3576.4818683696767,4059.857135316057,,2026-06-01,Braking B33 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Braking,BRK,SKODA,False
xgboost,SLV-BRK-00205,5,2026-11-01,5982.527435363531,5598.356434032745,6354.9958174710655,,2026-06-01,Braking C03 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Braking,BRK,SKODA,False
xgboost,SLV-BRK-00265,5,2026-11-01,3012.8570624744893,2819.3849343375587,3200.4356415458847,,2026-06-01,Braking B15 - SKODA Slavia (Endurance Technologies),SKODA Slavia,SLV,Endurance Technologies,END,domestic,Braking,BRK,SKODA,False
xgboost,SLV-BRK-00325,5,2026-11-01,3699.0859228897093,3461.547264127369,3929.388677680463,,2026-06-01,Braking B29 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Braking,BRK,SKODA,False
xgboost,SLV-BRK-00385,5,2026-11-01,3963.0012423253056,3708.5151288910843,4209.735198327525,,2026-06-01,Braking B25 - SKODA Slavia (ZF India),SKODA Slavia,SLV,ZF India,ZFI,international,Braking,BRK,SKODA,False
xgboost,SLV-BRK-00444,5,2026-11-01,1529.9926521754264,1431.7434062562954,1625.2490290076653,,2026-06-01,Braking A34 - SKODA Slavia (Rane Group),SKODA Slavia,SLV,Rane Group,RNE,domestic,Braking,BRK,SKODA,False
xgboost,SLV-CHS-00013,5,2026-11-01,3777.3574133980273,3534.792511595582,4012.5333017848675,,2026-06-01,Chassis B28 - SKODA Slavia (Bharat Forge),SKODA Slavia,SLV,Bharat Forge,BFL,domestic,Chassis,CHS,SKODA,False
xgboost,SLV-CHS-00073,5,2026-11-01,3055.5088131320476,2859.297781423732,3245.742863278689,,2026-06-01,Chassis B14 - SKODA Slavia (Gabriel India),SKODA Slavia,SLV,Gabriel India,GAB,domestic,Chassis,CHS,SKODA,False
xgboost,SLV-CHS-00133,5,2026-11-01,3129.159499386549,2928.2189519020353,3323.978994772968,,2026-06-01,Chassis B23 - SKODA Slavia (Sona BLW),SKODA Slavia,SLV,Sona BLW,SNA,domestic,Chassis,CHS,SKODA,False
xgboost,SLV-CHS-00193,5,2026-11-01,2883.593591451645,2698.4221819716477,3063.1243084049524,,2026-06-01,Chassis A31 - SKODA Slavia (Gabriel India),SKODA Slavia,SLV,Gabriel India,GAB,domestic,Chassis,CHS,SKODA,False
xgboost,SLV-CHS-00253,5,2026-11-01,2459.1340992093087,2301.219569020027,2612.2382360835763,,2026-06-01,Chassis C24 - SKODA Slavia (Sona BLW),SKODA Slavia,SLV,Sona BLW,SNA,domestic,Chassis,CHS,SKODA,False
xgboost,SLV-CHS-00313,5,2026-11-01,3657.130232348442,3422.285779307832,3884.8208523274543,,2026-06-01,Chassis B01 - SKODA Slavia (Endurance Technologies),SKODA Slavia,SLV,Endurance Technologies,END,domestic,Chassis,CHS,SKODA,False
xgboost,SLV-CHS-00373,5,2026-11-01,3230.1321095466615,3022.7075552320416,3431.2380959103216,,2026-06-01,Chassis B25 - SKODA Slavia (Gabriel India),SKODA Slavia,SLV,Gabriel India,GAB,domestic,Chassis,CHS,SKODA,False
xgboost,SLV-CHS-00433,5,2026-11-01,3779.3649554157255,3536.6711382952167,4014.6658321014784,,2026-06-01,Chassis A15 - SKODA Slavia (Gabriel India),SKODA Slavia,SLV,Gabriel India,GAB,domestic,Chassis,CHS,SKODA,False
xgboost,SLV-ELC-00043,5,2026-11-01,7201.502976611852,6739.054849210411,7649.864006531344,,2026-06-01,Electrical C05 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Electrical,ELC,SKODA,False
xgboost,SLV-ELC-00103,5,2026-11-01,1189.3728361606597,1112.9966626520275,1263.4224382383293,,2026-06-01,Electrical A18 - SKODA Slavia (Minda Industries),SKODA Slavia,SLV,Minda Industries,MND,domestic,Electrical,ELC,SKODA,False
xgboost,SLV-ELC-00163,5,2026-11-01,2749.427352218628,2572.8714951164197,2920.6049637995843,,2026-06-01,Electrical B18 - SKODA Slavia (Denso India),SKODA Slavia,SLV,Denso India,DNS,international,Electrical,ELC,SKODA,False
xgboost,SLV-ELC-00223,5,2026-11-01,2085.7535125541685,1951.8158041016122,2215.611209771557,,2026-06-01,Electrical A28 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Electrical,ELC,SKODA,False
xgboost,SLV-ELC-00283,5,2026-11-01,4525.6737429141995,4235.055332502155,4807.439333658602,,2026-06-01,Electrical C05 - SKODA Slavia (Varroc Engineering),SKODA Slavia,SLV,Varroc Engineering,VRC,domestic,Electrical,ELC,SKODA,False
xgboost,SLV-ELC-00343,5,2026-11-01,5018.838518308401,4696.551284371312,5331.308236695862,,2026-06-01,Electrical B05 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Electrical,ELC,SKODA,False
xgboost,SLV-ELC-00403,5,2026-11-01,8821.407052230834,8254.93597173573,9370.62228745637,,2026-06-01,Electrical B07 - SKODA Slavia (Denso India),SKODA Slavia,SLV,Denso India,DNS,international,Electrical,ELC,SKODA,False
xgboost,SLV-ELC-00462,5,2026-11-01,2980.793244242668,2789.380110283314,3166.375550228812,,2026-06-01,Electrical A01 - SKODA Slavia (Denso India),SKODA Slavia,SLV,Denso India,DNS,international,Electrical,ELC,SKODA,False
xgboost,SLV-FST-00001,5,2026-11-01,33.94972184538841,31.76962342090839,36.06341009928678,,2026-06-01,Fasteners B21 - SKODA Slavia (Sundram Fasteners),SKODA Slavia,SLV,Sundram Fasteners,SFL,domestic,Fasteners,FST,SKODA,False
xgboost,SLV-FST-00061,5,2026-11-01,28.95802989244461,27.098475471584475,30.7609385559809,,2026-06-01,Fasteners A26 - SKODA Slavia (Sandhar Technologies),SKODA Slavia,SLV,Sandhar Technologies,SND,domestic,Fasteners,FST,SKODA,False
xgboost,SLV-FST-00121,5,2026-11-01,46.56973260164261,43.57923385365102,49.469134759797576,,2026-06-01,Fasteners B10 - SKODA Slavia (JBM Auto),SKODA Slavia,SLV,JBM Auto,JBM,domestic,Fasteners,FST,SKODA,False
xgboost,SLV-FST-00181,5,2026-11-01,44.74233228087425,41.86918096148147,47.52796164846649,,2026-06-01,Fasteners C18 - SKODA Slavia (Bharat Forge),SKODA Slavia,SLV,Bharat Forge,BFL,domestic,Fasteners,FST,SKODA,False
xgboost,SLV-FST-00241,5,2026-11-01,40.92184606432915,38.29402918447521,43.46961437147241,,2026-06-01,Fasteners A39 - SKODA Slavia (Bharat Forge),SKODA Slavia,SLV,Bharat Forge,BFL,domestic,Fasteners,FST,SKODA,False
xgboost,SLV-FST-00301,5,2026-11-01,35.85852853059769,33.55585512697606,38.09105788392726,,2026-06-01,Fasteners A37 - SKODA Slavia (Bharat Forge),SKODA Slavia,SLV,Bharat Forge,BFL,domestic,Fasteners,FST,SKODA,False
xgboost,SLV-FST-00361,5,2026-11-01,19.16917275428772,17.938214706662812,20.36263335087845,,2026-06-01,Fasteners A30 - SKODA Slavia (JBM Auto),SKODA Slavia,SLV,JBM Auto,JBM,domestic,Fasteners,FST,SKODA,False
xgboost,SLV-FST-00421,5,2026-11-01,41.4475831592083,38.786005807988595,44.028083526046935,,2026-06-01,Fasteners A04 - SKODA Slavia (Bharat Forge),SKODA Slavia,SLV,Bharat Forge,BFL,domestic,Fasteners,FST,SKODA,False
xgboost,SLV-HVC-00037,5,2026-11-01,3778.251989364624,3535.62964191758,4013.483573486511,,2026-06-01,HVAC B38 - SKODA Slavia (Valeo India),SKODA Slavia,SLV,Valeo India,VLO,international,HVAC,HVC,SKODA,False
xgboost,SLV-HVC-00097,5,2026-11-01,3690.2719070482253,3453.299244736073,3920.0259067758693,,2026-06-01,HVAC A38 - SKODA Slavia (Subros),SKODA Slavia,SLV,Subros,SUB,domestic,HVAC,HVC,SKODA,False
xgboost,SLV-HVC-00157,5,2026-11-01,6337.23662414074,5930.2877942573805,6731.788976458181,,2026-06-01,HVAC A11 - SKODA Slavia (Valeo India),SKODA Slavia,SLV,Valeo India,VLO,international,HVAC,HVC,SKODA,False
xgboost,SLV-HVC-00217,5,2026-11-01,8329.737493994235,7794.83922090409,8848.341692853202,,2026-06-01,HVAC C33 - SKODA Slavia (Subros),SKODA Slavia,SLV,Subros,SUB,domestic,HVAC,HVC,SKODA,False
xgboost,SLV-HVC-00277,5,2026-11-01,8143.01854016304,7620.110518389881,8649.997734808701,,2026-06-01,HVAC B39 - SKODA Slavia (Mahle India),SKODA Slavia,SLV,Mahle India,MHL,international,HVAC,HVC,SKODA,False
xgboost,SLV-HVC-00337,5,2026-11-01,3910.789862423539,3659.6565289497003,4154.273170867561,,2026-06-01,HVAC A23 - SKODA Slavia (Denso India),SKODA Slavia,SLV,Denso India,DNS,international,HVAC,HVC,SKODA,False
xgboost,SLV-HVC-00397,5,2026-11-01,4426.030342340469,4141.810582897935,4701.592197857515,,2026-06-01,HVAC A12 - SKODA Slavia (Valeo India),SKODA Slavia,SLV,Valeo India,VLO,international,HVAC,HVC,SKODA,False
xgboost,SLV-HVC-00456,5,2026-11-01,11858.345331500173,11096.855735447556,12596.638427155305,,2026-06-01,HVAC C09 - SKODA Slavia (Subros),SKODA Slavia,SLV,Subros,SUB,domestic,HVAC,HVC,SKODA,False
xgboost,SLV-ITR-00019,5,2026-11-01,2328.253640087843,2178.743664257662,2473.209242185604,,2026-06-01,Interior Trim A26 - SKODA Slavia (Sandhar Technologies),SKODA Slavia,SLV,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
xgboost,SLV-ITR-00079,5,2026-11-01,2037.754938441515,1906.8994825115813,2164.624274730121,,2026-06-01,Interior Trim C18 - SKODA Slavia (Minda Industries),SKODA Slavia,SLV,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
xgboost,SLV-ITR-00139,5,2026-11-01,1003.3028006815911,938.8752078723309,1065.7677997929777,,2026-06-01,Interior Trim A32 - SKODA Slavia (Minda Industries),SKODA Slavia,SLV,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
xgboost,SLV-ITR-00199,5,2026-11-01,2722.068256428242,2547.2692773911754,2891.5425079736497,,2026-06-01,Interior Trim C36 - SKODA Slavia (Minda Industries),SKODA Slavia,SLV,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
xgboost,SLV-ITR-00259,5,2026-11-01,1374.6942286491394,1286.4175489264494,1460.2818236530218,,2026-06-01,Interior Trim B03 - SKODA Slavia (Lumax Industries),SKODA Slavia,SLV,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
xgboost,SLV-ITR-00319,5,2026-11-01,1474.6111693251132,1379.9182731179826,1566.4195299904661,,2026-06-01,Interior Trim A38 - SKODA Slavia (Varroc Engineering),SKODA Slavia,SLV,Varroc Engineering,VRC,domestic,Interior Trim,ITR,SKODA,False
xgboost,SLV-ITR-00379,5,2026-11-01,1282.7342039108278,1200.3627833228122,1362.596425817317,,2026-06-01,Interior Trim A08 - SKODA Slavia (Minda Industries),SKODA Slavia,SLV,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
xgboost,SLV-ITR-00438,5,2026-11-01,1210.0557309132816,1132.3513949393064,1285.3930369637355,,2026-06-01,Interior Trim A21 - SKODA Slavia (Varroc Engineering),SKODA Slavia,SLV,Varroc Engineering,VRC,domestic,Interior Trim,ITR,SKODA,False
xgboost,SLV-LGT-00049,5,2026-11-01,2542.609981126785,2379.3350052914634,2700.9112737213945,,2026-06-01,Lighting A07 - SKODA Slavia (Valeo India),SKODA Slavia,SLV,Valeo India,VLO,international,Lighting,LGT,SKODA,False
xgboost,SLV-LGT-00109,5,2026-11-01,2483.2889967381957,2323.8233476830205,2637.897002286659,,2026-06-01,Lighting A02 - SKODA Slavia (Lumax Industries),SKODA Slavia,SLV,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
xgboost,SLV-LGT-00169,5,2026-11-01,3767.545551570654,3525.6107233991056,4002.1105596331176,,2026-06-01,Lighting A23 - SKODA Slavia (Valeo India),SKODA Slavia,SLV,Valeo India,VLO,international,Lighting,LGT,SKODA,False
xgboost,SLV-LGT-00229,5,2026-11-01,3085.6993690776826,2887.549635669512,3277.813064181993,,2026-06-01,Lighting A24 - SKODA Slavia (Minda Industries),SKODA Slavia,SLV,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
xgboost,SLV-LGT-00289,5,2026-11-01,3792.49979814291,3548.962520505531,4028.618441846481,,2026-06-01,Lighting A01 - SKODA Slavia (Lumax Industries),SKODA Slavia,SLV,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
xgboost,SLV-LGT-00349,5,2026-11-01,1915.5493158578874,1792.5413553056915,2034.8102072174981,,2026-06-01,Lighting A28 - SKODA Slavia (Minda Industries),SKODA Slavia,SLV,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
xgboost,SLV-LGT-00409,5,2026-11-01,4544.09874843955,4252.297167051915,4827.0114683985685,,2026-06-01,Lighting B07 - SKODA Slavia (Varroc Engineering),SKODA Slavia,SLV,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
xgboost,SLV-LGT-00468,5,2026-11-01,3918.8781837153438,3667.2254546309823,4162.865065937852,,2026-06-01,Lighting B24 - SKODA Slavia (Lumax Industries),SKODA Slavia,SLV,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
xgboost,SLV-PWT-00031,5,2026-11-01,2617.1310152530673,2449.070633816215,2780.0719403966095,,2026-06-01,Powertrain A01 - SKODA Slavia (Sona BLW),SKODA Slavia,SLV,Sona BLW,SNA,domestic,Powertrain,PWT,SKODA,False
xgboost,SLV-PWT-00091,5,2026-11-01,9310.23280918479,8712.371537411129,9889.882027503974,,2026-06-01,Powertrain B18 - SKODA Slavia (Endurance Technologies),SKODA Slavia,SLV,Endurance Technologies,END,domestic,Powertrain,PWT,SKODA,False
xgboost,SLV-PWT-00151,5,2026-11-01,10097.775255203247,9449.341550064886,10726.456369134903,,2026-06-01,Powertrain A35 - SKODA Slavia (ZF India),SKODA Slavia,SLV,ZF India,ZFI,international,Powertrain,PWT,SKODA,False
xgboost,SLV-PWT-00211,5,2026-11-01,12681.508399219512,11867.158973705027,13471.05110791139,,2026-06-01,Powertrain C30 - SKODA Slavia (Bharat Forge),SKODA Slavia,SLV,Bharat Forge,BFL,domestic,Powertrain,PWT,SKODA,False
xgboost,SLV-PWT-00271,5,2026-11-01,4067.058587338329,3805.890379277483,4320.271087962726,,2026-06-01,Powertrain A32 - SKODA Slavia (ZF India),SKODA Slavia,SLV,ZF India,ZFI,international,Powertrain,PWT,SKODA,False
xgboost,SLV-PWT-00331,5,2026-11-01,26540.34507115364,24836.04349430176,28192.730203697134,,2026-06-01,Powertrain C38 - SKODA Slavia (Bharat Forge),SKODA Slavia,SLV,Bharat Forge,BFL,domestic,Powertrain,PWT,SKODA,False
xgboost,SLV-PWT-00391,5,2026-11-01,9413.162634963988,8808.691672777099,9999.220199269512,,2026-06-01,Powertrain C15 - SKODA Slavia (Sona BLW),SKODA Slavia,SLV,Sona BLW,SNA,domestic,Powertrain,PWT,SKODA,False
xgboost,SLV-PWT-00450,5,2026-11-01,5502.86608789444,5149.496780688384,5845.4710572585145,,2026-06-01,Powertrain A07 - SKODA Slavia (ZF India),SKODA Slavia,SLV,ZF India,ZFI,international,Powertrain,PWT,SKODA,False
xgboost,SLV-SNS-00055,5,2026-11-01,4123.905694586038,3859.0870210070543,4380.6574602272385,,2026-06-01,Sensors C32 - SKODA Slavia (Aptiv India),SKODA Slavia,SLV,Aptiv India,APT,international,Sensors,SNS,SKODA,False
xgboost,SLV-SNS-00115,5,2026-11-01,4588.879767923951,4294.202550898734,4874.580525891434,,2026-06-01,Sensors C04 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Sensors,SNS,SKODA,False
xgboost,SLV-SNS-00175,5,2026-11-01,1977.0918398582935,1850.1318952449958,2100.1843299181037,,2026-06-01,Sensors A20 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Sensors,SNS,SKODA,False
xgboost,SLV-SNS-00235,5,2026-11-01,2758.958415389061,2581.790516282618,2930.729424947245,,2026-06-01,Sensors B07 - SKODA Slavia (Denso India),SKODA Slavia,SLV,Denso India,DNS,international,Sensors,SNS,SKODA,False
xgboost,SLV-SNS-00295,5,2026-11-01,2269.8409971785545,2124.0820185246157,2411.1598649973484,,2026-06-01,Sensors A23 - SKODA Slavia (Aptiv India),SKODA Slavia,SLV,Aptiv India,APT,international,Sensors,SNS,SKODA,False
xgboost,SLV-SNS-00355,5,2026-11-01,2347.9862795817853,2197.2091624045415,2494.1704233597025,,2026-06-01,Sensors A29 - SKODA Slavia (Denso India),SKODA Slavia,SLV,Denso India,DNS,international,Sensors,SNS,SKODA,False
xgboost,SLV-SNS-00415,5,2026-11-01,1873.7502527046204,1753.4264399678373,1990.4087607748074,,2026-06-01,Sensors A07 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Sensors,SNS,SKODA,False
xgboost,SLV-SNS-00474,5,2026-11-01,3031.8093705654146,2837.1202104540407,3220.5679083763393,,2026-06-01,Sensors B07 - SKODA Slavia (Bosch India),SKODA Slavia,SLV,Bosch India,BSH,international,Sensors,SNS,SKODA,False
xgboost,TGN-BDY-00009,5,2026-11-01,760.4078795844316,711.5779060195849,807.7503942173668,,2026-06-01,Body Stampings B34 - VW Taigun (JBM Auto),VW Taigun,TGN,JBM Auto,JBM,domestic,Body Stampings,BDY,Volkswagen,False
xgboost,TGN-BDY-00069,5,2026-11-01,760.8389838004113,711.9813266620047,808.2083387097313,,2026-06-01,Body Stampings C22 - VW Taigun (Sandhar Technologies),VW Taigun,TGN,Sandhar Technologies,SND,domestic,Body Stampings,BDY,Volkswagen,False
xgboost,TGN-BDY-00129,5,2026-11-01,941.9933984041214,881.5028196275425,1000.6413128266385,,2026-06-01,Body Stampings B35 - VW Taigun (Endurance Technologies),VW Taigun,TGN,Endurance Technologies,END,domestic,Body Stampings,BDY,Volkswagen,False
xgboost,TGN-BDY-00189,5,2026-11-01,706.3959183168412,661.0343499483258,750.3756823322236,,2026-06-01,Body Stampings B17 - VW Taigun (JBM Auto),VW Taigun,TGN,JBM Auto,JBM,domestic,Body Stampings,BDY,Volkswagen,False
xgboost,TGN-BDY-00249,5,2026-11-01,629.3700807952881,588.9547652352564,668.554264783316,,2026-06-01,Body Stampings A39 - VW Taigun (Bharat Forge),VW Taigun,TGN,Bharat Forge,BFL,domestic,Body Stampings,BDY,Volkswagen,False
