month,price,part_id,part_name,project_code,project,oem,segment,project_volume,project_localisation,vendor_code,vendor,vendor_origin,vendor_import_dependency,vendor_reprice_months,category_code,category,material,complexity_tier,annual_part_volume,weight_kg,true_eur_beta,true_usd_beta,true_fx_lag,is_anomaly_part,anomaly_type,fx_eurinr,fx_usdinr
2025-04-01,3304.69,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,95.97231500000001,85.5845
2025-05-01,3297.49,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,96.14273809523809,85.24904761904762
2025-06-01,3263.69,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,98.97820952380951,85.94857142857143
2025-07-01,3429.38,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,100.60428695652173,86.16173913043478
2025-08-01,3500.8,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,101.84248095238097,87.55714285714286
2025-09-01,3444.86,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,103.60232727272728,88.30454545454546
2025-10-01,3468.25,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,102.8353,88.41913043478262
2025-11-01,3679.41,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,102.71007999999999,88.8485
2025-12-01,3591.07,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,105.41314285714286,90.02904761904763
2026-01-01,3438.45,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,106.6825619047619,90.87952380952382
2026-02-01,3357.61,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,107.32028,90.7655
2026-03-01,3509.38,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,107.34460454545454,92.875
2026-04-01,3508.17,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,109.48288,93.5245
2026-05-01,3535.83,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,111.53676499999999,95.553
2026-06-01,3539.76,KDQ-BRK-00209,Braking C35 - SKODA Kodiaq (ZF India),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,ZFI,ZF India,international,0.55,3,BRK,Braking,Cast iron,C,8168,2.375,0.048184,0.19839,3,False,,109.34506818181818,94.9309090909091
2023-07-01,11719.86,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,90.83948571428571,82.14904761904762
2023-08-01,11312.12,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,90.35175652173913,82.82347826086956
2023-09-01,11261.85,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,88.73720952380953,83.05904761904762
2023-10-01,11204.04,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,87.89371818181819,83.21363636363637
2023-11-01,11375.93,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,90.0102,83.27818181818182
2023-12-01,11276.66,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,90.80093684210526,83.28210526315789
2024-01-01,11107.97,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,90.63474545454545,83.11363636363636
2024-02-01,11232.84,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,89.56081904761905,82.96904761904761
2024-03-01,11029.21,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,90.251545,83.0135
2024-04-01,10880.13,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,89.46758571428572,83.39857142857143
2024-05-01,11544.62,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,90.15726818181818,83.38318181818182
2024-06-01,11572.17,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,89.81055,83.4745
2024-07-01,11604.64,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,90.65571304347826,83.59869565217392
2024-08-01,11760.96,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,92.4061590909091,83.91272727272727
2024-09-01,11961.86,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,93.08081904761904,83.81190476190476
2024-10-01,11759.63,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,91.62662173913043,84.02739130434782
2024-11-01,11853.01,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,89.67171428571429,84.35809523809523
2024-12-01,11660.52,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,89.04529,84.97749999999999
2025-01-01,11675.28,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,89.34174999999999,86.29
2025-02-01,11671.35,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,90.63464,87.0445
2025-03-01,11466.55,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,93.49850476190475,86.52000000000001
2025-04-01,11934.8,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,95.97231500000001,85.5845
2025-05-01,11611.78,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,96.14273809523809,85.24904761904762
2025-06-01,11883.75,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,98.97820952380951,85.94857142857143
2025-07-01,12141.38,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,100.60428695652173,86.16173913043478
2025-08-01,12004.24,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,101.84248095238097,87.55714285714286
2025-09-01,11955.45,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,103.60232727272728,88.30454545454546
2025-10-01,12292.35,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,102.8353,88.41913043478262
2025-11-01,12209.11,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,102.71007999999999,88.8485
2025-12-01,11974.5,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,105.41314285714286,90.02904761904763
2026-01-01,11874.53,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,106.6825619047619,90.87952380952382
2026-02-01,11824.65,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,107.32028,90.7655
2026-03-01,12407.64,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,107.34460454545454,92.875
2026-04-01,12511.21,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,109.48288,93.5245
2026-05-01,12151.99,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,111.53676499999999,95.553
2026-06-01,12502.87,KUS-PWT-00210,Powertrain C39 - SKODA Kushaq (Bharat Forge),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,103902,1.45,0.004287,0.183253,4,False,,109.34506818181818,94.9309090909091
2023-07-01,11774.79,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,90.83948571428571,82.14904761904762
2023-08-01,11845.49,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,90.35175652173913,82.82347826086956
2023-09-01,11578.29,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,88.73720952380953,83.05904761904762
2023-10-01,11335.73,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,87.89371818181819,83.21363636363637
2023-11-01,11688.22,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,90.0102,83.27818181818182
2023-12-01,11474.41,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,90.80093684210526,83.28210526315789
2024-01-01,11592.76,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,90.63474545454545,83.11363636363636
2024-02-01,11447.23,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,89.56081904761905,82.96904761904761
2024-03-01,11728.96,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,90.251545,83.0135
2024-04-01,11478.46,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,89.46758571428572,83.39857142857143
2024-05-01,11671.73,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,90.15726818181818,83.38318181818182
2024-06-01,11571.36,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,89.81055,83.4745
2024-07-01,11647.12,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,90.65571304347826,83.59869565217392
2024-08-01,11985.73,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,92.4061590909091,83.91272727272727
2024-09-01,11747.88,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,93.08081904761904,83.81190476190476
2024-10-01,11814.42,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,91.62662173913043,84.02739130434782
2024-11-01,11900.82,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,89.67171428571429,84.35809523809523
2024-12-01,11677.55,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,89.04529,84.97749999999999
2025-01-01,11936.91,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,89.34174999999999,86.29
2025-02-01,11956.36,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,90.63464,87.0445
2025-03-01,11992.86,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,93.49850476190475,86.52000000000001
2025-04-01,12238.68,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,95.97231500000001,85.5845
2025-05-01,12794.13,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,96.14273809523809,85.24904761904762
2025-06-01,12506.74,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,98.97820952380951,85.94857142857143
2025-07-01,12307.12,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,100.60428695652173,86.16173913043478
2025-08-01,12126.13,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,101.84248095238097,87.55714285714286
2025-09-01,12425.33,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,103.60232727272728,88.30454545454546
2025-10-01,12445.78,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,102.8353,88.41913043478262
2025-11-01,12012.24,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,102.71007999999999,88.8485
2025-12-01,11668.9,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,105.41314285714286,90.02904761904763
2026-01-01,11781.13,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,106.6825619047619,90.87952380952382
2026-02-01,12265.31,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,107.32028,90.7655
2026-03-01,12529.0,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,107.34460454545454,92.875
2026-04-01,12753.05,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,109.48288,93.5245
2026-05-01,12666.65,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,111.53676499999999,95.553
2026-06-01,13037.32,SLV-PWT-00211,Powertrain C30 - SKODA Slavia (Bharat Forge),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,BFL,Bharat Forge,domestic,0.18,6,PWT,Powertrain,Aluminium,C,140601,2.434,0.004287,0.183253,4,False,,109.34506818181818,94.9309090909091
